Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
27.0,54.79,41.03,Loamy,Tobacco,41,0,2,28-28
28.27,45.54,63.35,Loamy,Millets,34,0,4,10-26-26
39.37,73.58,47.49,Sandy,Barley,44,0,4,14-35-14
29.14,54.24,24.55,Black,Oil seeds,40,1,2,DAP
31.76,43.24,56.29,Clayey,Barley,10,4,18,20-20
27.27,59.89,20.0,Sandy,Tobacco,11,0,36,10-26-26
24.0,49.08,66.12,Red,Millets,10,2,9,Urea
34.15,67.47,27.11,Black,Millets,14,3,34,10-26-26
28.67,58.79,59.0,Sandy,Pulses,35,0,4,10-26-26
30.11,63.4,62.56,Sandy,Oil seeds,10,9,13,20-20
38.97,55.72,35.47,Black,Tobacco,4,19,21,17-17-17
32.02,60.85,31.09,Black,Barley,33,4,1,28-28
28.02,66.84,58.92,Sandy,Paddy,5,12,33,Urea
30.66,52.06,46.15,Black,Cotton,21,4,15,10-26-26
27.05,58.49,39.27,Sandy,Ground Nuts,9,2,15,28-28
28.21,57.07,40.54,Sandy,Paddy,38,1,4,17-17-17
25.6,45.0,55.92,Red,Cotton,10,0,17,28-28
29.75,61.63,34.96,Black,Tobacco,17,0,31,14-35-14
35.91,52.46,56.61,Sandy,Tobacco,14,16,13,28-28
23.45,51.03,44.45,Black,Pulses,36,2,0,DAP
35.86,70.31,54.4,Clayey,Ground Nuts,40,3,1,17-17-17
29.26,71.92,44.23,Clayey,Pulses,39,4,0,20-20
35.79,66.77,34.39,Loamy,Barley,9,0,14,14-35-14
26.49,47.23,30.23,Red,Barley,17,1,15,DAP
25.05,57.08,55.46,Clayey,Tobacco,10,0,41,20-20
32.42,54.71,33.03,Sandy,Paddy,13,3,37,Urea
39.85,60.31,29.29,Sandy,Cotton,6,9,33,10-26-26
27.87,61.38,57.51,Red,Pulses,13,16,13,10-26-26
20.76,55.99,62.58,Clayey,Tobacco,40,0,0,20-20
22.3,56.51,42.72,Sandy,Tobacco,1,23,17,28-28
32.17,55.02,37.37,Sandy,Sugarcane,20,0,14,10-26-26
32.58,58.58,34.16,Loamy,Maize,18,2,18,17-17-17
30.81,63.77,70.0,Red,Maize,18,2,39,20-20
32.86,59.79,41.11,Clayey,Sugarcane,33,4,1,10-26-26
28.58,56.91,45.99,Red,Barley,17,0,12,17-17-17
30.9,68.25,36.56,Sandy,Wheat,5,3,29,Urea
28.35,48.46,32.32,Clayey,Millets,22,0,26,28-28
30.44,69.49,24.3,Red,Sugarcane,17,0,16,28-28
22.26,42.14,35.5,Loamy,Millets,22,0,17,10-26-26
27.59,59.58,58.65,Sandy,Barley,13,7,34,DAP
28.0,41.61,30.62,Red,Oil seeds,23,0,22,17-17-17
29.15,57.67,32.35,Black,Sugarcane,34,0,1,10-26-26
31.09,62.05,42.38,Red,Cotton,5,15,18,17-17-17
20.86,49.09,28.16,Loamy,Paddy,28,0,20,28-28
34.1,57.33,56.67,Black,Tobacco,34,0,4,Urea
26.9,52.19,33.57,Red,Cotton,31,0,0,17-17-17
26.55,52.44,67.67,Black,Ground Nuts,5,0,14,Urea
26.56,57.43,26.53,Red,Tobacco,7,17,15,14-35-14
31.72,58.72,70.0,Sandy,Sugarcane,13,0,42,28-28
25.55,50.88,27.55,Loamy,Cotton,8,19,12,17-17-17
31.42,59.9,29.07,Black,Millets,11,8,30,17-17-17
28.24,51.23,42.62,Red,Cotton,19,0,38,DAP
30.09,46.89,35.95,Loamy,Wheat,32,4,0,14-35-14
28.94,62.47,31.99,Loamy,Sugarcane,38,2,3,17-17-17
39.33,59.27,40.62,Clayey,Wheat,17,0,43,10-26-26
29.89,55.53,32.61,Loamy,Barley,17,0,14,20-20
30.28,56.11,40.03,Sandy,Pulses,33,4,2,20-20
40.0,63.63,40.65,Clayey,Millets,10,3,27,17-17-17
36.4,55.11,26.14,Red,Wheat,18,0,17,DAP
27.28,47.79,29.37,Clayey,Millets,25,0,18,Urea
27.38,53.83,55.09,Red,Maize,15,0,40,28-28
29.14,64.95,36.54,Black,Paddy,12,0,35,17-17-17
32.93,62.73,59.96,Loamy,Paddy,17,0,37,10-26-26
24.71,50.55,62.03,Red,Pulses,8,0,10,17-17-17
29.94,58.85,54.14,Sandy,Cotton,12,14,12,DAP
29.48,59.59,66.35,Black,Pulses,26,3,20,10-26-26
31.0,51.8,44.91,Sandy,Sugarcane,15,2,12,20-20
28.55,67.66,35.99,Loamy,Pulses,12,3,39,20-20
31.06,58.49,40.24,Black,Cotton,6,15,19,DAP
23.88,52.3,27.19,Black,Cotton,35,0,0,DAP
30.3,45.03,57.51,Loamy,Sugarcane,12,3,13,17-17-17
23.43,55.73,32.02,Sandy,Millets,25,1,14,20-20
30.56,67.31,36.79,Clayey,Sugarcane,12,4,10,20-20
27.68,57.8,70.0,Red,Wheat,4,11,27,14-35-14
25.34,50.98,53.43,Loamy,Oil seeds,12,0,43,10-26-26
24.4,47.18,49.55,Loamy,Cotton,7,18,16,17-17-17
31.8,56.53,35.42,Loamy,Barley,7,0,5,14-35-14
22.54,58.92,51.76,Red,Maize,10,4,11,10-26-26
35.49,77.62,56.57,Clayey,Ground Nuts,12,9,30,20-20
25.05,49.33,48.69,Loamy,Maize,19,1,23,DAP
26.52,47.52,49.4,Red,Oil seeds,14,6,32,17-17-17
36.29,74.2,54.68,Sandy,Paddy,42,3,0,17-17-17
32.94,50.95,43.98,Sandy,Barley,42,3,0,DAP
27.87,49.55,33.0,Clayey,Tobacco,12,0,38,Urea
29.86,65.84,66.44,Red,Barley,2,13,34,28-28
30.39,54.61,51.82,Black,Tobacco,27,0,20,14-35-14
23.19,50.83,60.22,Sandy,Millets,7,0,11,17-17-17
25.12,58.07,40.47,Sandy,Sugarcane,12,2,10,14-35-14
29.41,52.87,50.35,Black,Cotton,7,6,31,17-17-17
38.48,80.0,59.16,Red,Oil seeds,37,0,0,Urea
25.8,57.61,40.46,Red,Barley,2,17,17,DAP
25.27,55.44,29.6,Clayey,Ground Nuts,16,3,12,10-26-26
26.56,58.48,45.6,Sandy,Ground Nuts,10,9,36,DAP
30.71,56.3,70.0,Black,Maize,2,8,27,10-26-26
24.99,65.8,51.83,Black,Barley,12,12,25,10-26-26
28.61,46.05,42.05,Sandy,Oil seeds,11,16,20,28-28
32.63,64.54,36.41,Clayey,Ground Nuts,4,22,18,28-28
24.98,47.19,51.65,Sandy,Oil seeds,30,3,2,28-28
27.93,46.76,56.5,Black,Paddy,7,2,15,28-28
31.01,66.62,62.69,Sandy,Tobacco,17,2,36,Urea
39.26,60.36,29.14,Loamy,Maize,14,0,40,17-17-17
31.29,59.62,56.81,Sandy,Oil seeds,14,8,9,17-17-17
32.1,50.44,47.36,Red,Pulses,10,4,32,Urea
28.35,59.56,34.46,Red,Pulses,45,3,0,10-26-26
26.57,54.52,46.1,Black,Wheat,39,0,0,DAP
40.0,77.35,41.55,Sandy,Ground Nuts,6,5,28,10-26-26
37.24,59.64,30.67,Red,Ground Nuts,41,0,2,28-28
28.4,57.3,49.24,Clayey,Sugarcane,8,17,10,DAP
33.83,56.31,25.41,Sandy,Maize,18,0,23,20-20
27.47,58.13,56.8,Black,Tobacco,10,13,9,14-35-14
32.01,56.9,39.16,Red,Sugarcane,17,13,14,20-20
23.69,59.77,47.95,Clayey,Pulses,39,1,0,DAP
30.22,60.34,59.66,Black,Paddy,9,0,14,Urea
25.24,46.57,36.23,Loamy,Maize,32,0,0,Urea
26.8,60.69,60.28,Loamy,Wheat,15,0,11,17-17-17
32.37,56.56,65.45,Sandy,Ground Nuts,37,3,0,10-26-26
23.86,55.45,24.43,Loamy,Millets,13,0,35,Urea
34.18,58.31,46.39,Sandy,Maize,36,0,0,28-28
39.42,76.38,57.33,Black,Maize,13,3,43,17-17-17
24.86,54.46,36.36,Clayey,Millets,37,0,0,Urea
32.95,62.26,50.04,Sandy,Paddy,14,17,7,28-28
29.78,59.94,29.17,Sandy,Pulses,22,0,19,17-17-17
27.48,60.62,44.8,Black,Sugarcane,14,2,11,20-20
36.73,71.35,70.0,Black,Sugarcane,11,4,38,Urea
27.49,63.32,26.02,Red,Pulses,13,0,38,Urea
30.69,59.81,37.29,Loamy,Oil seeds,21,0,23,Urea
29.14,58.46,36.98,Loamy,Barley,40,0,3,10-26-26
32.52,57.58,57.94,Clayey,Maize,42,0,0,17-17-17
23.05,52.61,60.11,Black,Tobacco,31,0,3,28-28
29.48,60.63,42.23,Clayey,Ground Nuts,5,8,19,17-17-17
25.33,53.26,27.11,Red,Pulses,12,3,38,10-26-26
26.0,57.01,31.36,Loamy,Oil seeds,42,0,0,17-17-17
30.09,62.9,44.53,Red,Sugarcane,38,0,0,17-17-17
27.83,53.2,58.73,Loamy,Pulses,14,0,32,17-17-17
37.81,73.97,40.95,Black,Maize,13,2,36,17-17-17
36.87,61.5,54.95,Loamy,Tobacco,12,4,8,17-17-17
30.98,66.44,29.27,Sandy,Cotton,35,4,0,17-17-17
30.41,52.79,24.79,Red,Paddy,38,2,0,Urea
35.69,58.61,58.14,Red,Maize,14,9,10,20-20
23.11,53.38,41.79,Black,Millets,20,0,23,17-17-17
23.82,59.74,65.58,Black,Tobacco,7,1,4,17-17-17
34.2,72.31,28.33,Black,Tobacco,33,0,0,14-35-14
34.22,74.96,58.79,Red,Oil seeds,13,0,9,28-28
36.98,73.11,41.32,Clayey,Paddy,41,4,0,28-28
34.68,76.53,33.78,Black,Millets,9,0,44,Urea
24.22,50.03,55.39,Clayey,Barley,9,0,37,20-20
34.25,73.29,38.06,Loamy,Oil seeds,8,1,7,14-35-14
31.43,64.88,54.37,Sandy,Barley,1,8,27,28-28
31.14,61.27,45.36,Black,Barley,14,1,17,17-17-17
24.69,54.86,47.9,Black,Ground Nuts,26,0,18,28-28
30.39,67.95,35.69,Sandy,Wheat,20,0,18,DAP
28.44,46.2,34.75,Clayey,Millets,15,3,15,14-35-14
30.6,56.63,35.82,Black,Pulses,1,23,25,10-26-26
25.64,56.54,49.67,Red,Maize,12,12,22,28-28
33.35,59.4,66.69,Loamy,Pulses,32,2,4,10-26-26
23.15,58.66,63.44,Loamy,Pulses,37,1,2,17-17-17
34.48,70.08,59.13,Clayey,Pulses,25,4,18,17-17-17
28.39,51.27,70.0,Clayey,Ground Nuts,10,1,32,17-17-17
39.9,73.93,32.55,Black,Wheat,9,9,27,17-17-17
32.98,58.76,28.59,Clayey,Cotton,13,10,31,10-26-26
29.66,49.78,23.81,Black,Ground Nuts,12,18,8,Urea
30.69,58.35,21.33,Black,Ground Nuts,4,9,27,17-17-17
23.98,48.21,35.49,Black,Maize,35,3,1,20-20
28.52,72.19,59.12,Clayey,Tobacco,5,12,33,14-35-14
31.01,60.4,43.04,Clayey,Millets,12,9,20,DAP
27.53,47.05,22.75,Clayey,Cotton,9,0,8,28-28
36.9,52.23,24.84,Black,Oil seeds,12,0,33,10-26-26
29.16,61.51,34.35,Black,Sugarcane,35,0,0,20-20
27.28,53.81,39.02,Sandy,Ground Nuts,18,0,23,DAP
33.4,58.26,40.56,Red,Barley,14,2,32,20-20
31.02,54.58,45.71,Red,Barley,11,0,12,10-26-26
24.23,64.12,49.89,Loamy,Oil seeds,26,0,24,20-20
21.96,40.71,40.64,Clayey,Oil seeds,9,19,11,20-20
34.33,69.34,32.53,Loamy,Maize,44,4,4,14-35-14
30.88,66.31,38.96,Clayey,Maize,24,0,24,20-20
21.52,61.31,30.52,Loamy,Ground Nuts,9,0,37,14-35-14
29.67,64.78,21.0,Black,Barley,12,0,42,Urea
30.52,62.11,23.07,Black,Pulses,33,1,4,28-28
26.59,52.55,41.35,Sandy,Maize,7,0,46,17-17-17
32.62,59.63,50.0,Clayey,Oil seeds,9,19,22,10-26-26
32.95,59.16,69.03,Clayey,Cotton,33,1,0,20-20
28.56,43.97,24.88,Loamy,Tobacco,10,11,8,17-17-17
35.74,66.71,37.68,Sandy,Pulses,10,9,32,DAP
26.35,50.4,53.76,Black,Tobacco,12,0,32,10-26-26
33.8,70.5,42.98,Sandy,Cotton,7,4,32,20-20
28.08,58.23,37.23,Clayey,Tobacco,39,2,0,14-35-14
32.56,71.98,46.27,Loamy,Wheat,20,1,21,14-35-14
29.64,49.17,34.47,Clayey,Wheat,19,0,16,17-17-17
31.55,58.9,47.7,Sandy,Ground Nuts,5,16,18,DAP
35.51,53.67,32.47,Clayey,Pulses,33,0,0,DAP
33.2,60.31,55.18,Black,Paddy,12,10,30,28-28
23.28,48.32,43.9,Red,Paddy,8,11,13,20-20
40.0,65.13,40.28,Loamy,Barley,9,0,39,Urea
27.91,62.4,41.2,Red,Pulses,8,16,17,28-28
23.03,49.38,40.47,Black,Wheat,23,0,18,10-26-26
25.88,54.24,40.43,Clayey,Tobacco,39,4,4,DAP
31.64,51.55,63.79,Loamy,Tobacco,35,2,2,28-28
27.32,59.41,44.2,Loamy,Tobacco,7,12,21,Urea
33.87,61.94,45.99,Loamy,Cotton,10,19,16,14-35-14
30.04,44.44,43.27,Clayey,Sugarcane,8,10,10,17-17-17
37.53,59.1,32.18,Red,Ground Nuts,10,3,37,14-35-14
33.8,60.2,43.21,Sandy,Tobacco,16,0,27,Urea
21.7,60.92,26.89,Sandy,Ground Nuts,11,12,21,28-28
31.15,63.09,30.51,Clayey,Ground Nuts,4,5,32,20-20
27.1,42.29,35.96,Black,Paddy,9,4,39,Urea
33.97,66.11,59.93,Clayey,Wheat,36,0,0,14-35-14
32.8,46.19,20.0,Red,Maize,8,6,28,DAP
32.16,70.3,57.02,Black,Tobacco,30,0,0,20-20
24.65,46.46,27.78,Sandy,Paddy,10,0,40,14-35-14
29.46,43.41,40.69,Black,Wheat,18,0,20,10-26-26
28.74,50.71,37.75,Loamy,Tobacco,18,1,19,20-20
40.0,74.62,44.27,Red,Sugarcane,37,4,3,14-35-14
28.67,61.38,48.54,Black,Maize,24,0,24,14-35-14
22.28,43.79,63.73,Clayey,Maize,11,3,6,28-28
32.21,72.67,58.11,Clayey,Oil seeds,36,4,3,20-20
27.73,61.49,20.0,Clayey,Maize,14,0,35,Urea
25.85,55.63,47.46,Clayey,Oil seeds,19,4,26,20-20
27.63,56.77,28.61,Clayey,Cotton,37,0,4,10-26-26
30.45,71.76,45.74,Red,Oil seeds,14,11,13,DAP
20.48,55.53,65.44,Loamy,Ground Nuts,10,12,12,Urea
34.12,58.21,42.94,Sandy,Pulses,11,2,39,10-26-26
25.45,45.61,41.12,Clayey,Maize,0,17,19,10-26-26
21.54,58.62,46.04,Red,Paddy,22,4,20,20-20
27.08,64.97,38.34,Red,Ground Nuts,9,3,18,Urea
27.06,51.6,51.94,Clayey,Millets,39,3,0,14-35-14
31.67,48.24,38.06,Black,Paddy,28,1,21,14-35-14
39.89,63.45,47.15,Sandy,Barley,12,14,19,17-17-17
22.85,56.83,57.72,Red,Cotton,9,4,14,28-28
33.18,56.59,53.96,Black,Pulses,3,12,25,20-20
32.8,44.88,49.08,Red,Pulses,34,0,1,DAP
25.71,51.75,70.0,Black,Wheat,18,3,38,14-35-14
37.03,70.38,61.08,Black,Cotton,6,6,29,Urea
37.68,67.03,20.0,Red,Tobacco,7,7,33,17-17-17
24.32,56.65,22.81,Red,Sugarcane,12,0,37,28-28
25.38,60.83,22.64,Clayey,Tobacco,40,0,0,DAP
34.73,68.13,39.85,Sandy,Barley,24,0,21,20-20
35.89,52.9,44.55,Red,Barley,20,0,19,20-20
34.17,68.22,31.05,Loamy,Tobacco,16,3,9,28-28
26.14,57.83,37.34,Sandy,Maize,38,0,0,14-35-14
34.08,62.7,32.05,Black,Maize,21,1,18,DAP
24.46,65.27,48.51,Red,Millets,28,0,24,20-20
31.49,47.25,30.78,Loamy,Cotton,35,0,0,17-17-17
25.74,52.83,35.38,Red,Maize,7,17,13,14-35-14
40.0,63.46,40.95,Red,Maize,11,1,35,Urea
36.68,65.54,46.65,Red,Tobacco,7,15,18,28-28
30.4,44.22,31.39,Loamy,Maize,44,2,0,28-28
26.5,57.72,35.19,Red,Pulses,16,0,8,28-28
29.16,51.64,30.31,Clayey,Maize,18,0,32,28-28
35.74,79.96,27.81,Clayey,Millets,8,0,41,10-26-26
32.83,69.35,43.35,Red,Pulses,25,0,32,20-20
32.97,44.31,46.49,Red,Maize,33,2,0,DAP
33.07,62.75,57.16,Clayey,Pulses,7,11,27,DAP
26.12,46.35,49.55,Loamy,Oil seeds,0,22,14,Urea
30.64,61.94,52.25,Red,Pulses,14,13,9,20-20
25.99,60.98,37.81,Loamy,Paddy,39,0,0,17-17-17
30.96,71.01,55.69,Red,Oil seeds,9,16,15,28-28
22.33,48.89,28.54,Black,Tobacco,6,19,17,DAP
25.13,69.36,50.28,Clayey,Barley,9,2,8,DAP
37.01,72.38,44.71,Sandy,Oil seeds,8,0,13,DAP
37.11,61.41,60.83,Sandy,Maize,8,13,16,14-35-14
30.01,67.64,26.5,Red,Wheat,38,2,3,28-28
21.44,57.52,58.64,Black,Cotton,7,0,5,28-28
30.58,53.33,39.94,Red,Cotton,14,1,16,28-28
33.31,63.71,32.94,Loamy,Paddy,6,0,37,14-35-14
32.27,66.81,57.12,Red,Oil seeds,16,3,11,10-26-26
38.18,72.68,52.23,Clayey,Barley,42,0,0,14-35-14
28.07,57.06,54.6,Black,Oil seeds,12,0,17,14-35-14
28.94,58.91,26.54,Clayey,Maize,32,0,3,Urea
28.86,52.28,28.12,Red,Wheat,13,0,40,10-26-26
30.07,62.6,54.75,Clayey,Ground Nuts,8,15,17,20-20
38.21,60.25,49.83,Black,Barley,13,4,38,17-17-17
40.0,80.0,53.26,Sandy,Sugarcane,39,0,4,17-17-17
34.24,66.72,42.15,Clayey,Millets,26,4,23,DAP
24.27,51.0,30.89,Red,Sugarcane,17,1,18,17-17-17
29.16,58.29,45.56,Red,Tobacco,23,0,19,14-35-14
36.0,70.93,50.56,Sandy,Oil seeds,5,8,23,10-26-26
26.84,45.54,50.57,Loamy,Barley,12,14,17,17-17-17
33.62,58.44,32.87,Clayey,Cotton,27,3,20,28-28
40.0,72.84,61.46,Loamy,Cotton,13,0,37,28-28
38.79,66.25,48.58,Black,Cotton,38,0,0,DAP
39.46,66.35,42.08,Sandy,Sugarcane,4,4,26,20-20
36.94,59.89,32.39,Black,Sugarcane,5,9,34,20-20
25.12,58.53,38.28,Sandy,Maize,37,0,4,20-20
29.65,73.8,41.76,Black,Sugarcane,16,0,6,17-17-17
28.43,60.42,24.64,Red,Tobacco,17,3,21,DAP
25.87,58.43,64.21,Loamy,Barley,5,4,29,28-28
23.42,55.62,26.64,Sandy,Pulses,12,16,10,20-20
30.41,57.63,37.84,Red,Paddy,10,10,16,14-35-14
30.87,53.52,41.73,Black,Oil seeds,8,2,31,DAP
39.05,67.42,25.24,Black,Millets,7,1,32,10-26-26
27.98,63.97,45.35,Loamy,Barley,12,17,18,17-17-17
29.25,42.98,64.69,Black,Barley,10,11,16,28-28
29.23,44.55,33.21,Clayey,Barley,12,9,30,14-35-14
29.67,64.88,33.45,Sandy,Millets,43,2,3,28-28
33.14,49.95,36.02,Clayey,Barley,5,2,27,DAP
25.08,59.42,37.34,Sandy,Sugarcane,42,0,2,20-20
33.11,79.52,30.26,Black,Ground Nuts,14,0,40,10-26-26
22.22,54.98,60.43,Loamy,Paddy,15,8,18,10-26-26
27.93,47.92,50.02,Black,Ground Nuts,19,4,17,17-17-17
32.24,72.15,27.8,Red,Tobacco,19,0,20,20-20
38.46,72.39,28.01,Black,Ground Nuts,13,2,42,10-26-26
27.68,68.09,32.86,Red,Barley,44,4,1,10-26-26
34.36,69.3,43.14,Loamy,Sugarcane,24,2,16,Urea
36.56,56.18,45.38,Loamy,Wheat,24,0,14,10-26-26
30.88,44.61,40.83,Clayey,Barley,4,13,17,Urea
30.02,44.98,45.58,Loamy,Barley,21,0,22,28-28
39.16,66.36,55.82,Clayey,Maize,14,16,20,17-17-17
32.33,57.56,43.39,Red,Maize,15,0,39,DAP
27.38,66.23,51.93,Loamy,Paddy,9,13,8,10-26-26
20.05,52.7,59.86,Black,Oil seeds,36,0,0,10-26-26
24.55,42.48,48.77,Sandy,Tobacco,20,0,23,17-17-17
26.95,60.35,33.66,Sandy,Pulses,7,9,9,10-26-26
30.28,66.13,41.03,Red,Oil seeds,42,1,1,28-28
27.97,47.42,60.83,Clayey,Maize,13,3,18,DAP
27.95,52.18,27.86,Red,Paddy,41,1,0,28-28
33.97,59.11,56.95,Black,Paddy,15,0,33,14-35-14
28.44,69.02,25.51,Loamy,Paddy,37,0,0,17-17-17
27.49,53.12,50.69,Clayey,Tobacco,27,4,18,28-28
31.42,52.17,52.65,Sandy,Ground Nuts,11,8,17,10-26-26
38.35,71.0,65.66,Clayey,Maize,16,0,35,Urea
38.14,63.81,36.37,Loamy,Tobacco,11,3,34,14-35-14
24.54,57.8,26.75,Black,Ground Nuts,15,15,15,10-26-26
33.14,50.91,52.07,Red,Maize,16,0,38,14-35-14
30.52,62.93,53.95,Clayey,Oil seeds,34,0,3,14-35-14
30.61,69.73,64.16,Loamy,Paddy,39,3,0,20-20
31.52,62.74,54.75,Sandy,Maize,33,0,3,DAP
26.58,56.37,50.42,Clayey,Millets,18,3,16,10-26-26
36.99,56.66,46.46,Clayey,Oil seeds,34,1,0,DAP
22.61,52.77,41.72,Black,Paddy,10,1,4,10-26-26
36.86,57.94,35.72,Loamy,Cotton,7,9,35,Urea
23.83,51.13,40.03,Clayey,Oil seeds,18,0,19,28-28
25.43,62.17,53.4,Red,Tobacco,39,0,0,17-17-17
38.58,64.3,54.91,Sandy,Paddy,21,3,19,28-28
25.67,44.93,45.94,Sandy,Millets,19,0,15,20-20
40.0,68.24,47.7,Black,Millets,10,10,32,20-20
29.44,68.03,20.57,Clayey,Barley,41,0,4,10-26-26
38.82,63.69,51.13,Sandy,Wheat,4,23,20,28-28
28.68,58.87,64.36,Red,Barley,8,16,12,14-35-14
36.07,68.41,54.45,Clayey,Maize,16,9,9,28-28
25.12,59.52,64.6,Clayey,Oil seeds,39,0,0,17-17-17
23.48,47.79,30.27,Clayey,Pulses,14,14,7,10-26-26
27.05,69.98,52.83,Loamy,Cotton,8,3,11,DAP
30.76,67.49,42.88,Sandy,Ground Nuts,14,3,35,10-26-26
26.44,47.39,51.83,Sandy,Oil seeds,8,1,4,DAP
31.34,52.86,27.31,Red,Pulses,34,0,1,DAP
29.79,66.3,62.12,Loamy,Paddy,6,0,10,DAP
29.14,69.95,21.5,Loamy,Ground Nuts,0,16,17,10-26-26
30.96,59.31,60.38,Sandy,Paddy,6,0,18,Urea
25.01,54.68,64.61,Clayey,Oil seeds,11,4,8,10-26-26
31.64,68.37,49.45,Black,Paddy,41,0,0,28-28
30.97,55.28,50.63,Sandy,Cotton,11,0,36,20-20
33.8,58.8,28.44,Sandy,Ground Nuts,20,0,18,DAP
22.15,57.99,69.1,Red,Millets,40,1,0,14-35-14
26.8,54.9,42.04,Sandy,Pulses,14,4,44,Urea
28.23,66.99,61.65,Red,Maize,8,0,34,28-28
25.96,52.8,57.24,Red,Wheat,18,0,21,17-17-17
30.27,58.16,31.73,Red,Maize,11,8,12,20-20
32.92,63.87,70.0,Sandy,Wheat,9,5,32,17-17-17
37.04,63.94,35.24,Sandy,Barley,6,16,22,28-28
29.99,45.6,70.0,Clayey,Barley,32,0,3,28-28
26.87,55.79,38.33,Clayey,Maize,17,0,22,10-26-26
22.21,46.25,51.97,Loamy,Barley,9,0,9,28-28
26.15,60.28,36.97,Sandy,Barley,8,14,20,14-35-14
31.44,57.35,51.14,Clayey,Tobacco,14,0,37,20-20
34.23,53.35,37.66,Clayey,Paddy,5,0,11,28-28
35.68,57.04,20.58,Sandy,Paddy,9,2,34,10-26-26
25.31,65.02,24.18,Clayey,Barley,10,18,17,17-17-17
26.8,52.7,41.8,Loamy,Ground Nuts,6,3,15,DAP
34.58,76.12,42.72,Clayey,Paddy,15,0,33,17-17-17
31.61,56.45,63.08,Sandy,Sugarcane,9,0,35,28-28
40.0,58.59,31.87,Sandy,Sugarcane,40,1,0,17-17-17
25.71,62.35,59.19,Sandy,Paddy,10,0,34,10-26-26
33.66,63.43,49.93,Black,Paddy,5,22,19,Urea
35.45,74.57,35.05,Black,Wheat,12,0,36,Urea
37.13,72.24,29.37,Clayey,Ground Nuts,39,1,0,10-26-26
30.16,43.34,25.27,Clayey,Pulses,9,0,44,10-26-26
33.64,65.14,52.79,Sandy,Tobacco,16,11,10,DAP
27.64,53.33,51.15,Red,Cotton,11,1,34,10-26-26
35.7,73.21,36.23,Red,Sugarcane,9,4,9,DAP
25.56,46.39,20.0,Black,Paddy,5,12,26,28-28
33.6,55.53,49.42,Black,Barley,6,18,22,10-26-26
38.22,70.16,57.22,Clayey,Maize,7,0,9,Urea
30.18,51.81,29.94,Loamy,Barley,11,11,27,20-20
25.29,59.98,64.0,Red,Paddy,8,2,12,28-28
28.19,58.08,28.22,Red,Millets,17,1,33,28-28
36.38,70.01,60.43,Loamy,Maize,40,2,4,DAP
29.04,51.75,59.95,Sandy,Oil seeds,18,0,38,14-35-14
24.23,60.43,28.52,Loamy,Tobacco,11,21,16,14-35-14
29.4,63.14,41.1,Red,Sugarcane,10,4,40,17-17-17
38.43,75.91,25.65,Loamy,Tobacco,14,4,36,10-26-26
28.98,50.38,56.54,Loamy,Barley,12,0,11,14-35-14
27.21,57.02,67.38,Red,Maize,40,0,4,28-28
29.16,52.87,32.38,Loamy,Cotton,8,0,14,17-17-17
26.2,58.33,54.24,Sandy,Sugarcane,13,0,35,14-35-14
21.05,42.39,70.0,Black,Barley,12,3,8,Urea
31.39,65.28,47.83,Black,Tobacco,39,1,0,14-35-14
30.04,44.38,31.72,Sandy,Wheat,16,0,14,20-20
26.62,52.74,33.14,Red,Maize,15,3,45,28-28
29.37,46.93,59.62,Sandy,Cotton,12,0,4,20-20
24.04,48.68,40.49,Sandy,Tobacco,7,4,31,20-20
28.58,67.94,28.77,Black,Ground Nuts,37,0,0,Urea
29.46,52.94,48.45,Clayey,Paddy,10,11,19,20-20
23.62,47.19,34.46,Loamy,Pulses,15,1,42,DAP
27.88,43.64,55.1,Red,Barley,5,0,17,DAP
32.45,66.79,49.1,Red,Cotton,14,3,11,14-35-14
29.09,57.69,56.66,Red,Ground Nuts,12,0,14,Urea
28.78,57.35,64.43,Sandy,Oil seeds,31,3,0,20-20
25.5,45.0,31.33,Clayey,Millets,34,0,0,20-20
26.98,68.44,39.49,Loamy,Pulses,36,0,3,20-20
24.19,50.1,34.02,Black,Pulses,15,0,40,28-28
28.26,55.11,46.68,Clayey,Paddy,15,3,12,14-35-14
32.63,56.39,70.0,Loamy,Sugarcane,41,3,0,20-20
30.92,56.11,55.05,Clayey,Barley,13,0,11,28-28
32.75,69.48,55.67,Clayey,Cotton,21,4,17,Urea
38.36,75.41,34.95,Red,Wheat,11,13,34,20-20
24.05,53.45,32.5,Loamy,Cotton,17,19,13,14-35-14
38.64,57.63,62.51,Sandy,Millets,7,7,29,17-17-17
29.68,62.09,51.54,Clayey,Wheat,13,3,34,DAP
28.58,61.21,35.39,Sandy,Wheat,17,3,10,Urea
30.2,51.36,29.87,Loamy,Maize,33,0,0,DAP
23.88,54.05,34.53,Sandy,Sugarcane,1,22,15,10-26-26
24.53,47.17,38.35,Sandy,Tobacco,32,0,0,Urea
40.0,73.73,30.74,Red,Cotton,12,0,38,10-26-26
30.99,55.81,33.94,Clayey,Ground Nuts,6,1,10,14-35-14
32.0,44.93,39.49,Clayey,Ground Nuts,41,3,0,17-17-17
30.08,52.42,26.72,Red,Ground Nuts,3,9,27,10-26-26
26.79,49.37,43.82,Red,Pulses,5,0,16,17-17-17
25.77,47.79,44.15,Sandy,Maize,33,4,0,17-17-17
31.83,62.84,55.56,Black,Cotton,9,15,15,14-35-14
